experiment,preset,formulation,model_variant,n_realizations,realization_years,sim_start,sim_end,k_concurrent,realization_batch,mode,rank,hostname,stagger_s,eval_index,kind,wall_seconds,ru_maxrss_mb,mem_available_mb,objs_ok,obj0,obj1,obj2,t_start_epoch,job_id,code_sha
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,41,a463.anvil.rcac.purdue.edu,30,1,warm,200.844,926.5,119120.1,True,-0.346316,35.0,-0.362105,1784094865.6,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,41,a463.anvil.rcac.purdue.edu,30,2,warm,198.51,1278.3,95627.8,True,-0.346316,35.0,-0.362105,1784095066.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,42,a463.anvil.rcac.purdue.edu,30,0,cold,212.683,923.3,136099.3,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,42,a463.anvil.rcac.purdue.edu,30,1,warm,205.379,924.2,111671.1,True,-0.346316,35.0,-0.362105,1784094866.7,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,42,a463.anvil.rcac.purdue.edu,30,2,warm,199.87,1276.8,101591.3,True,-0.346316,35.0,-0.362105,1784095072.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,43,a463.anvil.rcac.purdue.edu,30,0,cold,207.702,926.2,133122.9,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,43,a463.anvil.rcac.purdue.edu,30,1,warm,200.906,926.9,123121.2,True,-0.346316,35.0,-0.362105,1784094861.7,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,43,a463.anvil.rcac.purdue.edu,30,2,warm,197.188,1280.1,93550.8,True,-0.346316,35.0,-0.362105,1784095062.6,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,44,a463.anvil.rcac.purdue.edu,30,0,cold,212.199,926.2,135688.3,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,44,a463.anvil.rcac.purdue.edu,30,1,warm,205.19,926.4,112004.4,True,-0.346316,35.0,-0.362105,1784094866.2,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,44,a463.anvil.rcac.purdue.edu,30,2,warm,200.098,1278.6,100857.3,True,-0.346316,35.0,-0.362105,1784095071.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,45,a463.anvil.rcac.purdue.edu,30,0,cold,208.127,925.3,133424.6,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,45,a463.anvil.rcac.purdue.edu,30,1,warm,200.748,926.6,122926.9,True,-0.346316,35.0,-0.362105,1784094862.2,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,45,a463.anvil.rcac.purdue.edu,30,2,warm,197.63,1278.8,94277.0,True,-0.346316,35.0,-0.362105,1784095062.9,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,46,a463.anvil.rcac.purdue.edu,30,0,cold,211.721,925.4,135520.7,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,46,a463.anvil.rcac.purdue.edu,30,1,warm,202.076,926.2,117800.8,True,-0.346316,35.0,-0.362105,1784094865.7,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,46,a463.anvil.rcac.purdue.edu,30,2,warm,198.4,1278.4,96949.0,True,-0.346316,35.0,-0.362105,1784095067.8,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,47,a463.anvil.rcac.purdue.edu,30,0,cold,212.581,927.3,135917.4,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,47,a463.anvil.rcac.purdue.edu,30,1,warm,204.029,927.7,112393.3,True,-0.346316,35.0,-0.362105,1784094866.5,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,47,a463.anvil.rcac.purdue.edu,30,2,warm,198.4,1279.4,99875.7,True,-0.346316,35.0,-0.362105,1784095070.6,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,48,a463.anvil.rcac.purdue.edu,30,0,cold,212.557,925.0,135917.4,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,48,a463.anvil.rcac.purdue.edu,30,1,warm,205.927,925.5,111517.7,True,-0.346316,35.0,-0.362105,1784094866.5,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,48,a463.anvil.rcac.purdue.edu,30,2,warm,199.632,1278.4,101663.4,True,-0.346316,35.0,-0.362105,1784095072.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,49,a463.anvil.rcac.purdue.edu,30,0,cold,210.792,925.0,135327.3,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,49,a463.anvil.rcac.purdue.edu,30,1,warm,202.47,925.5,118281.3,True,-0.346316,35.0,-0.362105,1784094864.8,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,49,a463.anvil.rcac.purdue.edu,30,2,warm,198.439,1276.9,96703.8,True,-0.346316,35.0,-0.362105,1784095067.3,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,50,a463.anvil.rcac.purdue.edu,30,0,cold,211.87,926.0,135612.6,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,50,a463.anvil.rcac.purdue.edu,30,1,warm,203.924,926.9,113022.2,True,-0.346316,35.0,-0.362105,1784094865.9,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,50,a463.anvil.rcac.purdue.edu,30,2,warm,197.258,1279.6,98147.9,True,-0.346316,35.0,-0.362105,1784095069.8,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,51,a463.anvil.rcac.purdue.edu,30,0,cold,212.813,925.3,136137.2,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,51,a463.anvil.rcac.purdue.edu,30,1,warm,206.426,926.2,110486.2,True,-0.346316,35.0,-0.362105,1784094866.8,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,51,a463.anvil.rcac.purdue.edu,30,2,warm,198.583,1278.6,101215.3,True,-0.346316,35.0,-0.362105,1784095073.2,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,52,a463.anvil.rcac.purdue.edu,30,0,cold,212.991,924.5,136201.0,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,52,a463.anvil.rcac.purdue.edu,30,1,warm,206.056,925.2,110474.2,True,-0.346316,35.0,-0.362105,1784094867.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,52,a463.anvil.rcac.purdue.edu,30,2,warm,199.183,1277.4,101767.7,True,-0.346316,35.0,-0.362105,1784095073.1,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,53,a463.anvil.rcac.purdue.edu,30,0,cold,213.135,924.3,136273.4,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,53,a463.anvil.rcac.purdue.edu,30,1,warm,206.241,924.3,110393.0,True,-0.346316,35.0,-0.362105,1784094867.2,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,53,a463.anvil.rcac.purdue.edu,30,2,warm,199.777,1276.2,102152.9,True,-0.346316,35.0,-0.362105,1784095073.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,54,a463.anvil.rcac.purdue.edu,30,0,cold,211.964,926.4,135624.9,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,54,a463.anvil.rcac.purdue.edu,30,1,warm,203.491,926.5,113514.3,True,-0.346316,35.0,-0.362105,1784094866.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,54,a463.anvil.rcac.purdue.edu,30,2,warm,198.807,1278.9,99011.9,True,-0.346316,35.0,-0.362105,1784095069.5,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,55,a463.anvil.rcac.purdue.edu,30,0,cold,212.355,926.3,135755.2,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,55,a463.anvil.rcac.purdue.edu,30,1,warm,203.749,926.9,112685.2,True,-0.346316,35.0,-0.362105,1784094866.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,55,a463.anvil.rcac.purdue.edu,30,2,warm,197.229,1279.1,98544.4,True,-0.346316,35.0,-0.362105,1784095070.1,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,56,a463.anvil.rcac.purdue.edu,30,0,cold,211.286,925.5,135460.1,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,56,a463.anvil.rcac.purdue.edu,30,1,warm,203.027,926.4,116585.0,True,-0.346316,35.0,-0.362105,1784094865.3,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,56,a463.anvil.rcac.purdue.edu,30,2,warm,198.211,1278.9,97355.1,True,-0.346316,35.0,-0.362105,1784095068.3,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,57,a463.anvil.rcac.purdue.edu,30,0,cold,212.208,923.7,135665.8,True,-0.346316,35.0,-0.362105,1784094653.9,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,57,a463.anvil.rcac.purdue.edu,30,1,warm,206.312,923.7,111552.0,True,-0.346316,35.0,-0.362105,1784094866.2,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,57,a463.anvil.rcac.purdue.edu,30,2,warm,198.569,1276.0,100595.8,True,-0.346316,35.0,-0.362105,1784095072.5,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,58,a463.anvil.rcac.purdue.edu,30,0,cold,208.624,927.0,133800.1,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,58,a463.anvil.rcac.purdue.edu,30,1,warm,201.462,927.7,122428.3,True,-0.346316,35.0,-0.362105,1784094862.7,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,58,a463.anvil.rcac.purdue.edu,30,2,warm,198.128,1280.1,94507.0,True,-0.346316,35.0,-0.362105,1784095064.1,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,59,a463.anvil.rcac.purdue.edu,30,0,cold,212.332,926.9,135688.8,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,59,a463.anvil.rcac.purdue.edu,30,1,warm,204.587,927.6,112125.3,True,-0.346316,35.0,-0.362105,1784094866.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,59,a463.anvil.rcac.purdue.edu,30,2,warm,198.098,1280.0,99990.6,True,-0.346316,35.0,-0.362105,1784095070.9,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,60,a463.anvil.rcac.purdue.edu,30,0,cold,212.962,925.5,136244.0,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,60,a463.anvil.rcac.purdue.edu,30,1,warm,206.182,926.9,110449.6,True,-0.346316,35.0,-0.362105,1784094867.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,60,a463.anvil.rcac.purdue.edu,30,2,warm,200.32,1278.9,102233.2,True,-0.346316,35.0,-0.362105,1784095073.2,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,61,a463.anvil.rcac.purdue.edu,30,0,cold,203.175,927.1,132579.6,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,61,a463.anvil.rcac.purdue.edu,30,1,warm,200.202,928.9,126778.9,True,-0.346316,35.0,-0.362105,1784094857.2,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,61,a463.anvil.rcac.purdue.edu,30,2,warm,198.239,1280.5,97522.4,True,-0.346316,35.0,-0.362105,1784095057.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,62,a463.anvil.rcac.purdue.edu,30,0,cold,211.735,925.0,135591.8,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,62,a463.anvil.rcac.purdue.edu,30,1,warm,205.224,925.5,112161.7,True,-0.346316,35.0,-0.362105,1784094865.7,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,62,a463.anvil.rcac.purdue.edu,30,2,warm,198.264,1277.6,100101.7,True,-0.346316,35.0,-0.362105,1784095071.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,63,a463.anvil.rcac.purdue.edu,30,0,cold,209.226,929.6,134413.7,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,63,a463.anvil.rcac.purdue.edu,30,1,warm,201.846,929.8,121133.4,True,-0.346316,35.0,-0.362105,1784094863.2,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,63,a463.anvil.rcac.purdue.edu,30,2,warm,197.994,1282.7,94632.8,True,-0.346316,35.0,-0.362105,1784095065.1,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,64,a463.anvil.rcac.purdue.edu,30,0,cold,209.263,926.0,134450.3,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,64,a463.anvil.rcac.purdue.edu,30,1,warm,200.258,926.4,122595.9,True,-0.346316,35.0,-0.362105,1784094863.3,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,64,a463.anvil.rcac.purdue.edu,30,2,warm,199.306,1278.5,94617.3,True,-0.346316,35.0,-0.362105,1784095063.5,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,65,a463.anvil.rcac.purdue.edu,30,0,cold,210.338,926.4,134937.3,True,-0.346316,35.0,-0.362105,1784094653.9,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,65,a463.anvil.rcac.purdue.edu,30,1,warm,203.065,927.2,118312.7,True,-0.346316,35.0,-0.362105,1784094864.3,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,65,a463.anvil.rcac.purdue.edu,30,2,warm,200.619,1279.5,98800.5,True,-0.346316,35.0,-0.362105,1784095067.3,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,66,a463.anvil.rcac.purdue.edu,30,0,cold,210.508,924.7,135110.5,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,66,a463.anvil.rcac.purdue.edu,30,1,warm,202.015,926.1,119098.9,True,-0.346316,35.0,-0.362105,1784094864.5,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,66,a463.anvil.rcac.purdue.edu,30,2,warm,199.988,1277.9,97064.8,True,-0.346316,35.0,-0.362105,1784095066.5,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,67,a463.anvil.rcac.purdue.edu,30,0,cold,208.871,925.3,133977.5,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,67,a463.anvil.rcac.purdue.edu,30,1,warm,206.113,926.3,114938.6,True,-0.346316,35.0,-0.362105,1784094862.9,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,67,a463.anvil.rcac.purdue.edu,30,2,warm,202.742,1278.6,101088.7,True,-0.346316,35.0,-0.362105,1784095069.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,68,a463.anvil.rcac.purdue.edu,30,0,cold,210.091,925.0,134886.4,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,68,a463.anvil.rcac.purdue.edu,30,1,warm,203.627,925.0,118011.7,True,-0.346316,35.0,-0.362105,1784094864.1,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,68,a463.anvil.rcac.purdue.edu,30,2,warm,200.518,1277.8,98869.8,True,-0.346316,35.0,-0.362105,1784095067.7,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,69,a463.anvil.rcac.purdue.edu,30,0,cold,210.067,928.1,134745.8,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,69,a463.anvil.rcac.purdue.edu,30,1,warm,202.774,928.6,118656.9,True,-0.346316,35.0,-0.362105,1784094864.1,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,69,a463.anvil.rcac.purdue.edu,30,2,warm,199.884,1281.4,97588.0,True,-0.346316,35.0,-0.362105,1784095066.8,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,70,a463.anvil.rcac.purdue.edu,30,0,cold,210.427,926.4,135019.6,True,-0.346316,35.0,-0.362105,1784094653.9,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,70,a463.anvil.rcac.purdue.edu,30,1,warm,203.191,927.3,118126.0,True,-0.346316,35.0,-0.362105,1784094864.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,70,a463.anvil.rcac.purdue.edu,30,2,warm,200.347,1279.9,98620.1,True,-0.346316,35.0,-0.362105,1784095067.6,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,71,a463.anvil.rcac.purdue.edu,30,0,cold,209.717,925.8,134666.5,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,71,a463.anvil.rcac.purdue.edu,30,1,warm,199.675,926.4,122612.2,True,-0.346316,35.0,-0.362105,1784094863.7,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,71,a463.anvil.rcac.purdue.edu,30,2,warm,198.954,1277.8,94597.7,True,-0.346316,35.0,-0.362105,1784095063.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,72,a463.anvil.rcac.purdue.edu,30,0,cold,208.028,923.4,133242.4,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,72,a463.anvil.rcac.purdue.edu,30,1,warm,202.168,924.8,122236.1,True,-0.346316,35.0,-0.362105,1784094862.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,72,a463.anvil.rcac.purdue.edu,30,2,warm,199.107,1277.0,94967.4,True,-0.346316,35.0,-0.362105,1784095064.2,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,73,a463.anvil.rcac.purdue.edu,30,0,cold,203.873,925.6,132624.7,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,73,a463.anvil.rcac.purdue.edu,30,1,warm,198.614,926.4,127527.2,True,-0.346316,35.0,-0.362105,1784094857.8,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,73,a463.anvil.rcac.purdue.edu,30,2,warm,199.603,1278.9,97265.4,True,-0.346316,35.0,-0.362105,1784095056.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,74,a463.anvil.rcac.purdue.edu,30,0,cold,209.272,926.4,134484.9,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,74,a463.anvil.rcac.purdue.edu,30,1,warm,202.363,926.4,120364.8,True,-0.346316,35.0,-0.362105,1784094863.3,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,74,a463.anvil.rcac.purdue.edu,30,2,warm,199.772,1278.7,96352.4,True,-0.346316,35.0,-0.362105,1784095065.6,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,75,a463.anvil.rcac.purdue.edu,30,0,cold,208.12,929.2,133279.2,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,75,a463.anvil.rcac.purdue.edu,30,1,warm,199.29,929.3,123800.3,True,-0.346316,35.0,-0.362105,1784094862.1,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,75,a463.anvil.rcac.purdue.edu,30,2,warm,198.853,1282.5,94043.3,True,-0.346316,35.0,-0.362105,1784095061.4,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,76,a463.anvil.rcac.purdue.edu,30,0,cold,205.508,927.7,132814.5,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,76,a463.anvil.rcac.purdue.edu,30,1,warm,200.113,928.1,125136.1,True,-0.346316,35.0,-0.362105,1784094859.5,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,76,a463.anvil.rcac.purdue.edu,30,2,warm,199.003,1280.1,94741.0,True,-0.346316,35.0,-0.362105,1784095059.6,19211035,fba0f7d
ensemble_cost,kn_20yr_n50,ffmp,full,50,20,1945-10-01,1965-09-30,128,0,rest_full,77,a463.anvil.rcac.purdue.edu,30,0,cold,202.8,925.5,132547.7,True,-0.346316,35.0,-0.362105,1784094654.0,19211035,fba0f7d
