preset,formulation,n_realizations,realization_years,sim_start,sim_end,k_concurrent,realization_batch,mode,rank,hostname,stagger_s,eval_index,kind,wall_seconds,ru_maxrss_mb,mem_available_mb,objs_ok,obj0,obj1,obj2,t_start_epoch,job_id,code_sha
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,90,a007.anvil.rcac.purdue.edu,30,3,warm,74.125,710.5,167908.9,True,-0.284211,35.0,-0.3,1783971006.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,90,a007.anvil.rcac.purdue.edu,30,4,warm,73.661,710.5,170620.1,True,-0.284211,35.0,-0.3,1783971080.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,90,a007.anvil.rcac.purdue.edu,30,0,cold,80.287,577.3,180920.7,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,90,a007.anvil.rcac.purdue.edu,30,1,warm,75.983,708.6,167536.2,True,-0.284211,35.0,-0.3,1783976169.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,90,a007.anvil.rcac.purdue.edu,30,2,warm,76.052,708.6,167340.1,True,-0.284211,35.0,-0.3,1783976245.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,90,a007.anvil.rcac.purdue.edu,30,3,warm,75.441,709.8,169663.4,True,-0.284211,35.0,-0.3,1783976321.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,90,a007.anvil.rcac.purdue.edu,30,0,cold,79.085,580.6,181321.9,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,90,a007.anvil.rcac.purdue.edu,30,1,warm,75.229,712.4,167077.3,True,-0.284211,35.0,-0.3,1783983532.2,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,90,a007.anvil.rcac.purdue.edu,30,2,warm,74.604,712.4,169498.6,True,-0.284211,35.0,-0.3,1783983607.4,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,91,a007.anvil.rcac.purdue.edu,30,0,cold,79.415,578.5,181517.6,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,91,a007.anvil.rcac.purdue.edu,30,1,warm,74.545,709.8,167132.8,True,-0.284211,35.0,-0.3,1783970858.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,91,a007.anvil.rcac.purdue.edu,30,2,warm,75.025,709.8,168005.1,True,-0.284211,35.0,-0.3,1783970933.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,91,a007.anvil.rcac.purdue.edu,30,3,warm,74.799,709.8,168220.5,True,-0.284211,35.0,-0.3,1783971008.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,91,a007.anvil.rcac.purdue.edu,30,4,warm,73.546,709.8,170751.8,True,-0.284211,35.0,-0.3,1783971083.0,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,91,a007.anvil.rcac.purdue.edu,30,0,cold,77.637,578.7,181160.9,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,91,a007.anvil.rcac.purdue.edu,30,1,warm,73.78,710.0,167010.8,True,-0.284211,35.0,-0.3,1783976166.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,91,a007.anvil.rcac.purdue.edu,30,2,warm,73.131,710.0,167858.0,True,-0.284211,35.0,-0.3,1783976240.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,91,a007.anvil.rcac.purdue.edu,30,3,warm,73.054,710.0,167899.1,True,-0.284211,35.0,-0.3,1783976313.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,91,a007.anvil.rcac.purdue.edu,30,0,cold,78.719,580.1,181254.2,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,91,a007.anvil.rcac.purdue.edu,30,1,warm,75.363,711.2,167024.1,True,-0.284211,35.0,-0.3,1783983531.8,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,91,a007.anvil.rcac.purdue.edu,30,2,warm,74.725,711.2,169291.6,True,-0.284211,35.0,-0.3,1783983607.2,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,92,a007.anvil.rcac.purdue.edu,30,0,cold,79.093,576.8,181411.4,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,92,a007.anvil.rcac.purdue.edu,30,1,warm,74.596,708.3,167116.1,True,-0.284211,35.0,-0.3,1783970858.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,92,a007.anvil.rcac.purdue.edu,30,2,warm,74.941,708.3,168010.5,True,-0.284211,35.0,-0.3,1783970932.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,92,a007.anvil.rcac.purdue.edu,30,3,warm,74.989,708.5,168229.5,True,-0.284211,35.0,-0.3,1783971007.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,92,a007.anvil.rcac.purdue.edu,30,4,warm,73.737,708.5,170751.8,True,-0.284211,35.0,-0.297368,1783971082.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,92,a007.anvil.rcac.purdue.edu,30,0,cold,79.176,580.3,181677.7,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,92,a007.anvil.rcac.purdue.edu,30,1,warm,75.435,711.0,167626.1,True,-0.284211,35.0,-0.3,1783976168.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,92,a007.anvil.rcac.purdue.edu,30,2,warm,76.319,711.0,167611.2,True,-0.284211,35.0,-0.297368,1783976243.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,92,a007.anvil.rcac.purdue.edu,30,3,warm,74.853,711.2,169433.5,True,-0.284211,35.0,-0.3,1783976319.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,92,a007.anvil.rcac.purdue.edu,30,0,cold,79.276,575.6,181340.9,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,92,a007.anvil.rcac.purdue.edu,30,1,warm,75.459,706.3,167118.5,True,-0.284211,35.0,-0.3,1783983532.4,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,92,a007.anvil.rcac.purdue.edu,30,2,warm,74.48,706.3,169551.3,True,-0.284211,35.0,-0.3,1783983607.9,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,93,a007.anvil.rcac.purdue.edu,30,0,cold,78.806,578.9,181250.9,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,93,a007.anvil.rcac.purdue.edu,30,1,warm,74.94,710.3,167133.0,True,-0.284211,35.0,-0.3,1783970858.1,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,93,a007.anvil.rcac.purdue.edu,30,2,warm,74.916,710.3,168008.7,True,-0.284211,35.0,-0.3,1783970933.0,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,93,a007.anvil.rcac.purdue.edu,30,3,warm,74.943,710.4,168231.0,True,-0.284211,35.0,-0.3,1783971007.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,93,a007.anvil.rcac.purdue.edu,30,4,warm,73.866,710.4,170890.4,True,-0.284211,35.0,-0.3,1783971082.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,93,a007.anvil.rcac.purdue.edu,30,0,cold,79.513,577.5,181700.9,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,93,a007.anvil.rcac.purdue.edu,30,1,warm,75.763,709.1,167611.9,True,-0.284211,35.0,-0.3,1783976168.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,93,a007.anvil.rcac.purdue.edu,30,2,warm,76.298,709.1,167459.2,True,-0.284211,35.0,-0.3,1783976244.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,93,a007.anvil.rcac.purdue.edu,30,3,warm,74.56,709.1,169475.1,True,-0.284211,35.0,-0.3,1783976320.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,93,a007.anvil.rcac.purdue.edu,30,0,cold,78.174,576.6,181119.3,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,93,a007.anvil.rcac.purdue.edu,30,1,warm,74.702,707.9,166768.2,True,-0.284211,35.0,-0.3,1783983531.3,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,93,a007.anvil.rcac.purdue.edu,30,2,warm,74.68,707.9,168682.1,True,-0.284211,35.0,-0.3,1783983606.0,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,94,a007.anvil.rcac.purdue.edu,30,0,cold,79.526,576.9,181595.5,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,94,a007.anvil.rcac.purdue.edu,30,1,warm,75.191,708.0,167286.0,True,-0.284211,35.0,-0.3,1783970858.8,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,94,a007.anvil.rcac.purdue.edu,30,2,warm,74.971,708.0,167941.2,True,-0.284211,35.0,-0.3,1783970934.0,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,94,a007.anvil.rcac.purdue.edu,30,3,warm,74.972,708.0,168244.9,True,-0.284211,35.0,-0.3,1783971008.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,94,a007.anvil.rcac.purdue.edu,30,4,warm,74.995,708.0,171190.5,True,-0.284211,35.0,-0.3,1783971083.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,94,a007.anvil.rcac.purdue.edu,30,0,cold,78.519,578.3,181396.5,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,94,a007.anvil.rcac.purdue.edu,30,1,warm,74.683,709.9,166986.7,True,-0.284211,35.0,-0.3,1783976167.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,94,a007.anvil.rcac.purdue.edu,30,2,warm,75.167,709.9,167822.6,True,-0.284211,35.0,-0.302632,1783976242.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,94,a007.anvil.rcac.purdue.edu,30,3,warm,73.638,710.0,167841.1,True,-0.284211,35.0,-0.3,1783976317.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,94,a007.anvil.rcac.purdue.edu,30,0,cold,78.741,575.9,181291.2,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,94,a007.anvil.rcac.purdue.edu,30,1,warm,74.733,706.4,166866.1,True,-0.284211,35.0,-0.3,1783983531.9,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,94,a007.anvil.rcac.purdue.edu,30,2,warm,74.057,706.4,168682.1,True,-0.284211,35.0,-0.3,1783983606.6,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,95,a007.anvil.rcac.purdue.edu,30,0,cold,79.065,577.7,181391.7,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,95,a007.anvil.rcac.purdue.edu,30,1,warm,74.904,708.3,167145.6,True,-0.284211,35.0,-0.3,1783970858.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,95,a007.anvil.rcac.purdue.edu,30,2,warm,74.775,708.3,168005.7,True,-0.284211,35.0,-0.3,1783970933.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,95,a007.anvil.rcac.purdue.edu,30,3,warm,74.727,709.4,168098.0,True,-0.284211,35.0,-0.3,1783971008.0,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,95,a007.anvil.rcac.purdue.edu,30,4,warm,74.004,709.4,170893.3,True,-0.284211,35.0,-0.3,1783971082.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,95,a007.anvil.rcac.purdue.edu,30,0,cold,79.043,575.3,181591.4,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,95,a007.anvil.rcac.purdue.edu,30,1,warm,75.471,706.6,167534.5,True,-0.284211,35.0,-0.3,1783976167.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,95,a007.anvil.rcac.purdue.edu,30,2,warm,75.688,706.6,167728.9,True,-0.284211,35.0,-0.3,1783976243.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,95,a007.anvil.rcac.purdue.edu,30,3,warm,74.35,707.7,168802.6,True,-0.284211,35.0,-0.3,1783976319.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,95,a007.anvil.rcac.purdue.edu,30,0,cold,77.732,578.2,180990.7,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,95,a007.anvil.rcac.purdue.edu,30,1,warm,73.089,709.4,167975.0,True,-0.284211,35.0,-0.3,1783983530.9,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,95,a007.anvil.rcac.purdue.edu,30,2,warm,73.006,709.4,167882.4,True,-0.284211,35.0,-0.3,1783983604.0,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,96,a007.anvil.rcac.purdue.edu,30,0,cold,79.287,577.5,181469.3,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,96,a007.anvil.rcac.purdue.edu,30,1,warm,75.317,708.0,167259.9,True,-0.284211,35.0,-0.3,1783970858.5,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,96,a007.anvil.rcac.purdue.edu,30,2,warm,74.856,708.0,167968.3,True,-0.284211,35.0,-0.3,1783970933.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,96,a007.anvil.rcac.purdue.edu,30,3,warm,75.541,709.2,168567.3,True,-0.284211,35.0,-0.3,1783971008.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,96,a007.anvil.rcac.purdue.edu,30,4,warm,73.937,709.2,171107.1,True,-0.284211,35.0,-0.3,1783971084.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,96,a007.anvil.rcac.purdue.edu,30,0,cold,78.639,578.3,181438.9,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,96,a007.anvil.rcac.purdue.edu,30,1,warm,75.277,710.3,167212.7,True,-0.284211,35.0,-0.3,1783976167.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,96,a007.anvil.rcac.purdue.edu,30,2,warm,76.398,710.3,167704.7,True,-0.284211,35.0,-0.3,1783976242.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,96,a007.anvil.rcac.purdue.edu,30,3,warm,74.596,710.3,169033.4,True,-0.284211,35.0,-0.3,1783976319.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,96,a007.anvil.rcac.purdue.edu,30,0,cold,78.621,578.2,181190.1,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,96,a007.anvil.rcac.purdue.edu,30,1,warm,74.912,709.4,166932.0,True,-0.284211,35.0,-0.3,1783983531.8,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,96,a007.anvil.rcac.purdue.edu,30,2,warm,74.282,709.4,168997.1,True,-0.284211,35.0,-0.3,1783983606.7,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,97,a007.anvil.rcac.purdue.edu,30,0,cold,79.043,578.7,181375.9,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,97,a007.anvil.rcac.purdue.edu,30,1,warm,74.639,710.8,167113.2,True,-0.284211,35.0,-0.3,1783970858.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,97,a007.anvil.rcac.purdue.edu,30,2,warm,74.264,710.8,168045.8,True,-0.284211,35.0,-0.3,1783970932.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,97,a007.anvil.rcac.purdue.edu,30,3,warm,74.598,710.8,168027.8,True,-0.284211,35.0,-0.3,1783971007.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,97,a007.anvil.rcac.purdue.edu,30,4,warm,73.301,710.8,170623.7,True,-0.284211,35.0,-0.3,1783971081.8,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,97,a007.anvil.rcac.purdue.edu,30,0,cold,78.797,578.8,181477.8,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,97,a007.anvil.rcac.purdue.edu,30,1,warm,75.339,710.0,167375.9,True,-0.284211,35.0,-0.3,1783976167.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,97,a007.anvil.rcac.purdue.edu,30,2,warm,75.4,710.0,167782.3,True,-0.284211,35.0,-0.3,1783976243.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,97,a007.anvil.rcac.purdue.edu,30,3,warm,74.013,710.3,168413.3,True,-0.284211,35.0,-0.3,1783976318.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,97,a007.anvil.rcac.purdue.edu,30,0,cold,78.298,578.3,181175.9,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,97,a007.anvil.rcac.purdue.edu,30,1,warm,74.7,708.8,166794.2,True,-0.284211,35.0,-0.3,1783983531.4,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,97,a007.anvil.rcac.purdue.edu,30,2,warm,73.974,708.8,168167.6,True,-0.284211,35.0,-0.3,1783983606.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,98,a007.anvil.rcac.purdue.edu,30,0,cold,78.247,575.1,181035.9,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,98,a007.anvil.rcac.purdue.edu,30,1,warm,73.745,706.2,167232.2,True,-0.284211,35.0,-0.3,1783970857.5,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,98,a007.anvil.rcac.purdue.edu,30,2,warm,73.301,706.2,168068.6,True,-0.284211,35.0,-0.3,1783970931.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,98,a007.anvil.rcac.purdue.edu,30,3,warm,73.576,707.3,168119.7,True,-0.284211,35.0,-0.3,1783971004.5,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,98,a007.anvil.rcac.purdue.edu,30,4,warm,73.476,707.3,170252.8,True,-0.284211,35.0,-0.3,1783971078.1,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,98,a007.anvil.rcac.purdue.edu,30,0,cold,78.503,577.7,181396.1,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,98,a007.anvil.rcac.purdue.edu,30,1,warm,75.275,709.1,167106.0,True,-0.284211,35.0,-0.3,1783976167.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,98,a007.anvil.rcac.purdue.edu,30,2,warm,75.787,709.1,167778.9,True,-0.284211,35.0,-0.3,1783976242.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,98,a007.anvil.rcac.purdue.edu,30,3,warm,74.146,709.2,168449.7,True,-0.284211,35.0,-0.3,1783976318.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,98,a007.anvil.rcac.purdue.edu,30,0,cold,79.375,579.9,181298.8,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,98,a007.anvil.rcac.purdue.edu,30,1,warm,75.525,711.2,167200.0,True,-0.284211,35.0,-0.3,1783983532.5,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,98,a007.anvil.rcac.purdue.edu,30,2,warm,74.744,711.2,169578.5,True,-0.284211,35.0,-0.3,1783983608.0,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,99,a007.anvil.rcac.purdue.edu,30,0,cold,79.815,577.9,181711.8,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,99,a007.anvil.rcac.purdue.edu,30,1,warm,75.073,709.2,167402.1,True,-0.284211,35.0,-0.3,1783970859.1,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,99,a007.anvil.rcac.purdue.edu,30,2,warm,75.256,709.2,167887.4,True,-0.284211,35.0,-0.3,1783970934.1,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,99,a007.anvil.rcac.purdue.edu,30,3,warm,75.296,710.4,168925.7,True,-0.284211,35.0,-0.3,1783971009.4,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,99,a007.anvil.rcac.purdue.edu,30,4,warm,74.21,710.4,171190.5,True,-0.284211,35.0,-0.3,1783971084.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,99,a007.anvil.rcac.purdue.edu,30,0,cold,78.223,578.0,181205.8,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,99,a007.anvil.rcac.purdue.edu,30,1,warm,74.302,709.3,166939.9,True,-0.284211,35.0,-0.3,1783976167.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,99,a007.anvil.rcac.purdue.edu,30,2,warm,74.31,709.3,167860.2,True,-0.284211,35.0,-0.3,1783976241.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,99,a007.anvil.rcac.purdue.edu,30,3,warm,73.38,710.4,167649.4,True,-0.284211,35.0,-0.3,1783976315.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,99,a007.anvil.rcac.purdue.edu,30,0,cold,78.341,579.5,181198.3,True,-0.284211,35.0,-0.3,1783983453.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,99,a007.anvil.rcac.purdue.edu,30,1,warm,75.142,710.8,166847.8,True,-0.284211,35.0,-0.3,1783983531.5,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,99,a007.anvil.rcac.purdue.edu,30,2,warm,74.918,710.8,169242.4,True,-0.284211,35.0,-0.3,1783983606.6,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,100,a007.anvil.rcac.purdue.edu,30,0,cold,78.482,577.4,181038.2,True,-0.284211,35.0,-0.3,1783970779.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,100,a007.anvil.rcac.purdue.edu,30,1,warm,74.375,709.8,166970.8,True,-0.284211,35.0,-0.3,1783970857.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,100,a007.anvil.rcac.purdue.edu,30,2,warm,74.133,709.8,168065.2,True,-0.284211,35.0,-0.3,1783970932.1,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,100,a007.anvil.rcac.purdue.edu,30,3,warm,73.99,710.0,168105.5,True,-0.284211,35.0,-0.3,1783971006.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,100,a007.anvil.rcac.purdue.edu,30,4,warm,73.599,710.0,170459.4,True,-0.284211,35.0,-0.3,1783971080.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,100,a007.anvil.rcac.purdue.edu,30,0,cold,79.669,579.9,181628.9,True,-0.284211,35.0,-0.3,1783976088.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,100,a007.anvil.rcac.purdue.edu,30,1,warm,75.631,711.2,167626.2,True,-0.284211,35.0,-0.3,1783976168.5,19153719,
