objective,kind,threshold,frac_sow,stringency_sow,is_default,candidate_label
nyc_storage_min_p01_pct,ge,8.49999776019323,0.626,0.374,False,
nyc_storage_min_p01_pct,ge,8.644065518840572,0.619,0.381,False,
nyc_storage_min_p01_pct,ge,8.788133277487916,0.614,0.386,False,
nyc_storage_min_p01_pct,ge,8.932201036135258,0.609,0.391,False,
nyc_storage_min_p01_pct,ge,9.076268794782601,0.607,0.393,False,
nyc_storage_min_p01_pct,ge,9.220336553429943,0.601,0.399,False,
nyc_storage_min_p01_pct,ge,9.364404312077285,0.595,0.405,False,
nyc_storage_min_p01_pct,ge,9.508472070724629,0.592,0.408,False,
nyc_storage_min_p01_pct,ge,9.652539829371971,0.589,0.411,False,
nyc_storage_min_p01_pct,ge,9.796607588019315,0.585,0.415,False,
nyc_storage_min_p01_pct,ge,9.940675346666657,0.581,0.419,False,
nyc_storage_min_p01_pct,ge,10.084743105314,0.575,0.425,False,
nyc_storage_min_p01_pct,ge,10.228810863961343,0.566,0.434,False,
nyc_storage_min_p01_pct,ge,10.372878622608686,0.56,0.44,False,
nyc_storage_min_p01_pct,ge,10.516946381256028,0.555,0.445,False,
nyc_storage_min_p01_pct,ge,10.661014139903372,0.548,0.452,False,
nyc_storage_min_p01_pct,ge,10.805081898550714,0.543,0.457,False,
nyc_storage_min_p01_pct,ge,10.949149657198058,0.539,0.461,False,
nyc_storage_min_p01_pct,ge,11.0932174158454,0.532,0.468,False,
nyc_storage_min_p01_pct,ge,11.237285174492744,0.529,0.471,False,
nyc_storage_min_p01_pct,ge,11.381352933140086,0.52,0.48,False,
nyc_storage_min_p01_pct,ge,11.52542069178743,0.513,0.487,False,
nyc_storage_min_p01_pct,ge,11.669488450434772,0.507,0.493,False,
nyc_storage_min_p01_pct,ge,11.813556209082115,0.505,0.495,False,
nyc_storage_min_p01_pct,ge,11.91685508786956,0.5,0.5,False,sow_p50
nyc_storage_min_p01_pct,ge,11.957623967729457,0.496,0.504,False,
nyc_storage_min_p01_pct,ge,12.101691726376801,0.493,0.507,False,
nyc_storage_min_p01_pct,ge,12.245759485024143,0.486,0.514,False,
nyc_storage_min_p01_pct,ge,12.389827243671487,0.481,0.519,False,
nyc_storage_min_p01_pct,ge,12.533895002318829,0.475,0.525,False,
nyc_storage_min_p01_pct,ge,12.677962760966173,0.472,0.528,False,
nyc_storage_min_p01_pct,ge,12.822030519613515,0.466,0.534,False,
nyc_storage_min_p01_pct,ge,12.966098278260858,0.46,0.54,False,
nyc_storage_min_p01_pct,ge,13.1101660369082,0.456,0.544,False,
nyc_storage_min_p01_pct,ge,13.254233795555544,0.453,0.547,False,
nyc_storage_min_p01_pct,ge,13.398301554202886,0.451,0.549,False,
nyc_storage_min_p01_pct,ge,13.54236931285023,0.447,0.553,False,
nyc_storage_min_p01_pct,ge,13.686437071497572,0.439,0.561,False,
nyc_storage_min_p01_pct,ge,13.830504830144914,0.431,0.569,False,
nyc_storage_min_p01_pct,ge,13.974572588792258,0.424,0.576,False,
nyc_storage_min_p01_pct,ge,14.1186403474396,0.42,0.58,False,
nyc_storage_min_p01_pct,ge,14.262708106086944,0.416,0.584,False,
nyc_storage_min_p01_pct,ge,14.406775864734286,0.413,0.587,False,
nyc_storage_min_p01_pct,ge,14.55084362338163,0.408,0.592,False,
nyc_storage_min_p01_pct,ge,14.694911382028971,0.403,0.597,False,
nyc_storage_min_p01_pct,ge,14.838979140676315,0.398,0.602,False,
nyc_storage_min_p01_pct,ge,14.983046899323657,0.391,0.609,False,
nyc_storage_min_p01_pct,ge,15.127114657971001,0.384,0.616,False,
nyc_storage_min_p01_pct,ge,15.271182416618343,0.38,0.62,False,
nyc_storage_min_p01_pct,ge,15.415250175265687,0.37,0.63,False,
nyc_storage_min_p01_pct,ge,15.559317933913029,0.366,0.634,False,
nyc_storage_min_p01_pct,ge,15.703385692560373,0.36,0.64,False,
nyc_storage_min_p01_pct,ge,15.847453451207715,0.352,0.648,False,
nyc_storage_min_p01_pct,ge,15.991521209855058,0.35,0.65,False,
nyc_storage_min_p01_pct,ge,16.1355889685024,0.346,0.654,False,
nyc_storage_min_p01_pct,ge,16.279656727149742,0.342,0.658,False,
nyc_storage_min_p01_pct,ge,16.423724485797088,0.34,0.66,False,
nyc_storage_min_p01_pct,ge,16.56779224444443,0.339,0.661,False,
nyc_storage_min_p01_pct,ge,16.711860003091772,0.332,0.668,False,
nyc_storage_min_p01_pct,ge,16.855927761739114,0.327,0.673,False,
nyc_storage_min_p01_pct,ge,16.99999552038646,0.32,0.68,False,
nyc_storage_min_p01_pct,ge,17.1440632790338,0.316,0.684,False,
nyc_storage_min_p01_pct,ge,17.288131037681143,0.308,0.692,False,
nyc_storage_min_p01_pct,ge,17.432198796328485,0.301,0.699,False,
nyc_storage_min_p01_pct,ge,17.57626655497583,0.29,0.71,False,
nyc_storage_min_p01_pct,ge,17.720334313623173,0.286,0.714,False,
nyc_storage_min_p01_pct,ge,17.864402072270515,0.278,0.722,False,
nyc_storage_min_p01_pct,ge,18.008469830917857,0.273,0.727,False,
nyc_storage_min_p01_pct,ge,18.152537589565203,0.266,0.734,False,
nyc_storage_min_p01_pct,ge,18.296605348212545,0.258,0.742,False,
nyc_storage_min_p01_pct,ge,18.440673106859887,0.25,0.75,False,
nyc_storage_min_p01_pct,ge,18.58474086550723,0.247,0.753,False,
nyc_storage_min_p01_pct,ge,18.72880862415457,0.241,0.759,False,
nyc_storage_min_p01_pct,ge,18.872876382801916,0.234,0.766,False,
nyc_storage_min_p01_pct,ge,19.016944141449258,0.23,0.77,False,
nyc_storage_min_p01_pct,ge,19.1610119000966,0.227,0.773,False,
nyc_storage_min_p01_pct,ge,19.305079658743942,0.22,0.78,False,
nyc_storage_min_p01_pct,ge,19.449147417391288,0.214,0.786,False,
nyc_storage_min_p01_pct,ge,19.59321517603863,0.21,0.79,False,
nyc_storage_min_p01_pct,ge,19.73728293468597,0.205,0.795,False,
nyc_storage_min_p01_pct,ge,19.881350693333314,0.2,0.8,False,
nyc_storage_min_p01_pct,ge,20.02541845198066,0.194,0.806,False,
nyc_storage_min_p01_pct,ge,20.169486210628,0.189,0.811,False,
nyc_storage_min_p01_pct,ge,20.313553969275343,0.183,0.817,False,
nyc_storage_min_p01_pct,ge,20.457621727922685,0.174,0.826,False,
nyc_storage_min_p01_pct,ge,20.60168948657003,0.166,0.834,False,
nyc_storage_min_p01_pct,ge,20.745757245217373,0.162,0.838,False,
nyc_storage_min_p01_pct,ge,20.889825003864715,0.158,0.842,False,
nyc_storage_min_p01_pct,ge,21.033892762512057,0.154,0.846,False,
nyc_storage_min_p01_pct,ge,21.177960521159402,0.146,0.854,False,
nyc_storage_min_p01_pct,ge,21.322028279806744,0.142,0.858,False,
nyc_storage_min_p01_pct,ge,21.466096038454086,0.139,0.861,False,
nyc_storage_min_p01_pct,ge,21.61016379710143,0.133,0.867,False,
nyc_storage_min_p01_pct,ge,21.754231555748774,0.13,0.87,False,
nyc_storage_min_p01_pct,ge,21.898299314396116,0.12,0.88,False,
nyc_storage_min_p01_pct,ge,22.042367073043458,0.118,0.882,False,
nyc_storage_min_p01_pct,ge,22.1864348316908,0.117,0.883,False,
nyc_storage_min_p01_pct,ge,22.330502590338146,0.109,0.891,False,
nyc_storage_min_p01_pct,ge,22.474570348985488,0.108,0.892,False,
nyc_storage_min_p01_pct,ge,22.61863810763283,0.106,0.894,False,
nyc_storage_min_p01_pct,ge,22.76270586628017,0.101,0.899,False,
nyc_storage_min_p01_pct,ge,22.79383454441794,0.1,0.9,False,sow_p90
nyc_storage_min_p01_pct,ge,22.906773624927517,0.094,0.906,False,
nyc_storage_min_p01_pct,ge,23.05084138357486,0.087,0.913,False,
nyc_storage_min_p01_pct,ge,23.1949091422222,0.081,0.919,False,
nyc_storage_min_p01_pct,ge,23.338976900869543,0.077,0.923,False,
nyc_storage_min_p01_pct,ge,23.483044659516885,0.072,0.928,False,
nyc_storage_min_p01_pct,ge,23.62711241816423,0.066,0.934,False,
nyc_storage_min_p01_pct,ge,23.771180176811573,0.061,0.939,False,
nyc_storage_min_p01_pct,ge,23.915247935458915,0.055,0.945,False,
nyc_storage_min_p01_pct,ge,24.059315694106257,0.05,0.95,False,
nyc_storage_min_p01_pct,ge,24.203383452753602,0.049,0.951,False,
nyc_storage_min_p01_pct,ge,24.347451211400944,0.045,0.955,False,
nyc_storage_min_p01_pct,ge,24.491518970048286,0.039,0.961,False,
nyc_storage_min_p01_pct,ge,24.63558672869563,0.035,0.965,False,
nyc_storage_min_p01_pct,ge,24.779654487342974,0.03,0.97,False,
nyc_storage_min_p01_pct,ge,24.923722245990316,0.027,0.973,False,
nyc_storage_min_p01_pct,ge,25.067790004637658,0.025,0.975,False,
nyc_storage_min_p01_pct,ge,25.211857763285,0.024,0.976,False,
nyc_storage_min_p01_pct,ge,25.355925521932345,0.022,0.978,False,
nyc_storage_min_p01_pct,ge,25.499993280579687,0.019,0.981,False,
nyc_storage_min_p01_pct,ge,25.64406103922703,0.018,0.982,False,
nyc_storage_min_p01_pct,ge,25.78812879787437,0.015,0.985,False,
nyc_storage_min_p01_pct,ge,25.932196556521717,0.015,0.985,False,
nyc_storage_min_p01_pct,ge,26.0,0.014,0.986,True,current
nyc_storage_min_p01_pct,ge,26.07626431516906,0.014,0.986,False,
nyc_storage_min_p01_pct,ge,26.2203320738164,0.013,0.987,False,
nyc_storage_min_p01_pct,ge,26.364399832463743,0.012,0.988,False,
nyc_storage_min_p01_pct,ge,26.50846759111109,0.012,0.988,False,
nyc_storage_min_p01_pct,ge,26.65253534975843,0.012,0.988,False,
nyc_storage_min_p01_pct,ge,26.796603108405773,0.011,0.989,False,
nyc_storage_min_p01_pct,ge,26.940670867053115,0.011,0.989,False,
nyc_storage_min_p01_pct,ge,27.08473862570046,0.01,0.99,False,
nyc_storage_min_p01_pct,ge,27.228806384347802,0.01,0.99,False,
nyc_storage_min_p01_pct,ge,27.372874142995144,0.008,0.992,False,
nyc_storage_min_p01_pct,ge,27.516941901642486,0.006,0.994,False,
nyc_storage_min_p01_pct,ge,27.661009660289828,0.006,0.994,False,
nyc_storage_min_p01_pct,ge,27.805077418937174,0.005,0.995,False,
nyc_storage_min_p01_pct,ge,27.949145177584516,0.005,0.995,False,
nyc_storage_min_p01_pct,ge,28.093212936231858,0.005,0.995,False,
nyc_storage_min_p01_pct,ge,28.2372806948792,0.005,0.995,False,
nyc_storage_min_p01_pct,ge,28.381348453526545,0.004,0.996,False,
nyc_storage_min_p01_pct,ge,28.525416212173887,0.004,0.996,False,
nyc_storage_min_p01_pct,ge,28.66948397082123,0.003,0.997,False,
nyc_storage_min_p01_pct,ge,28.813551729468575,0.001,0.999,False,
nj_delivery_reliability_annual,ge,0.22040816326530613,1.0,0.0,False,
nj_delivery_reliability_annual,ge,0.22329387755102043,0.999,0.001,False,
nj_delivery_reliability_annual,ge,0.2261795918367347,0.998,0.002,False,
nj_delivery_reliability_annual,ge,0.229065306122449,0.997,0.003,False,
nj_delivery_reliability_annual,ge,0.23195102040816326,0.996,0.004,False,
nj_delivery_reliability_annual,ge,0.23483673469387756,0.995,0.005,False,
nj_delivery_reliability_annual,ge,0.23772244897959183,0.993,0.007,False,
nj_delivery_reliability_annual,ge,0.24060816326530612,0.99,0.01,False,
nj_delivery_reliability_annual,ge,0.24349387755102042,0.989,0.011,False,
nj_delivery_reliability_annual,ge,0.2463795918367347,0.987,0.013,False,
nj_delivery_reliability_annual,ge,0.249265306122449,0.985,0.015,False,
nj_delivery_reliability_annual,ge,0.2521510204081633,0.983,0.017,False,
nj_delivery_reliability_annual,ge,0.25503673469387755,0.98,0.02,False,
nj_delivery_reliability_annual,ge,0.2579224489795918,0.98,0.02,False,
nj_delivery_reliability_annual,ge,0.26080816326530615,0.979,0.021,False,
nj_delivery_reliability_annual,ge,0.2636938775510204,0.975,0.025,False,
nj_delivery_reliability_annual,ge,0.2665795918367347,0.974,0.026,False,
nj_delivery_reliability_annual,ge,0.269465306122449,0.972,0.028,False,
nj_delivery_reliability_annual,ge,0.2723510204081633,0.971,0.029,False,
nj_delivery_reliability_annual,ge,0.27523673469387755,0.969,0.031,False,
nj_delivery_reliability_annual,ge,0.2781224489795918,0.968,0.032,False,
nj_delivery_reliability_annual,ge,0.28100816326530614,0.964,0.036,False,
nj_delivery_reliability_annual,ge,0.2838938775510204,0.962,0.038,False,
nj_delivery_reliability_annual,ge,0.2867795918367347,0.955,0.045,False,
nj_delivery_reliability_annual,ge,0.289665306122449,0.949,0.051,False,
nj_delivery_reliability_annual,ge,0.2925510204081633,0.944,0.056,False,
nj_delivery_reliability_annual,ge,0.29543673469387755,0.939,0.061,False,
nj_delivery_reliability_annual,ge,0.2983224489795918,0.932,0.068,False,
nj_delivery_reliability_annual,ge,0.30120816326530614,0.929,0.071,False,
nj_delivery_reliability_annual,ge,0.3040938775510204,0.923,0.077,False,
nj_delivery_reliability_annual,ge,0.30697959183673473,0.921,0.079,False,
nj_delivery_reliability_annual,ge,0.309865306122449,0.917,0.083,False,
nj_delivery_reliability_annual,ge,0.31275102040816327,0.909,0.091,False,
nj_delivery_reliability_annual,ge,0.31563673469387754,0.905,0.095,False,
nj_delivery_reliability_annual,ge,0.3185224489795918,0.902,0.098,False,
nj_delivery_reliability_annual,ge,0.32140816326530613,0.901,0.099,False,
nj_delivery_reliability_annual,ge,0.3216326530612245,0.901,0.099,False,sow_p10
nj_delivery_reliability_annual,ge,0.3242938775510204,0.893,0.107,False,
nj_delivery_reliability_annual,ge,0.32717959183673473,0.889,0.111,False,
nj_delivery_reliability_annual,ge,0.330065306122449,0.88,0.12,False,
nj_delivery_reliability_annual,ge,0.33295102040816327,0.872,0.128,False,
nj_delivery_reliability_annual,ge,0.33583673469387754,0.87,0.13,False,
nj_delivery_reliability_annual,ge,0.33872244897959186,0.863,0.137,False,
nj_delivery_reliability_annual,ge,0.34160816326530613,0.859,0.141,False,
nj_delivery_reliability_annual,ge,0.3444938775510204,0.858,0.142,False,
nj_delivery_reliability_annual,ge,0.3473795918367347,0.851,0.149,False,
nj_delivery_reliability_annual,ge,0.350265306122449,0.845,0.155,False,
nj_delivery_reliability_annual,ge,0.35315102040816326,0.842,0.158,False,
nj_delivery_reliability_annual,ge,0.35603673469387753,0.836,0.164,False,
nj_delivery_reliability_annual,ge,0.3589224489795918,0.831,0.169,False,
nj_delivery_reliability_annual,ge,0.3618081632653061,0.82,0.18,False,
nj_delivery_reliability_annual,ge,0.36469387755102045,0.816,0.184,False,
nj_delivery_reliability_annual,ge,0.3675795918367347,0.809,0.191,False,
nj_delivery_reliability_annual,ge,0.370465306122449,0.804,0.196,False,
nj_delivery_reliability_annual,ge,0.37335102040816326,0.796,0.204,False,
nj_delivery_reliability_annual,ge,0.37623673469387753,0.792,0.208,False,
nj_delivery_reliability_annual,ge,0.37912244897959185,0.78,0.22,False,
nj_delivery_reliability_annual,ge,0.3820081632653061,0.776,0.224,False,
nj_delivery_reliability_annual,ge,0.38489387755102045,0.769,0.231,False,
nj_delivery_reliability_annual,ge,0.3877795918367347,0.765,0.235,False,
nj_delivery_reliability_annual,ge,0.390665306122449,0.761,0.239,False,
nj_delivery_reliability_annual,ge,0.39355102040816325,0.755,0.245,False,
nj_delivery_reliability_annual,ge,0.3964367346938775,0.753,0.247,False,
nj_delivery_reliability_annual,ge,0.39932244897959185,0.744,0.256,False,
nj_delivery_reliability_annual,ge,0.4022081632653061,0.738,0.262,False,
nj_delivery_reliability_annual,ge,0.40509387755102044,0.727,0.273,False,
nj_delivery_reliability_annual,ge,0.4079795918367347,0.72,0.28,False,
nj_delivery_reliability_annual,ge,0.410865306122449,0.71,0.29,False,
nj_delivery_reliability_annual,ge,0.41375102040816325,0.704,0.296,False,
nj_delivery_reliability_annual,ge,0.4166367346938775,0.696,0.304,False,
nj_delivery_reliability_annual,ge,0.41952244897959184,0.69,0.31,False,
nj_delivery_reliability_annual,ge,0.42240816326530617,0.68,0.32,False,
nj_delivery_reliability_annual,ge,0.42529387755102044,0.67,0.33,False,
nj_delivery_reliability_annual,ge,0.4281795918367347,0.666,0.334,False,
nj_delivery_reliability_annual,ge,0.431065306122449,0.66,0.34,False,
nj_delivery_reliability_annual,ge,0.43395102040816325,0.654,0.346,False,
nj_delivery_reliability_annual,ge,0.43683673469387757,0.646,0.354,False,
nj_delivery_reliability_annual,ge,0.43972244897959184,0.642,0.358,False,
nj_delivery_reliability_annual,ge,0.44260816326530616,0.632,0.368,False,
nj_delivery_reliability_annual,ge,0.44549387755102043,0.629,0.371,False,
nj_delivery_reliability_annual,ge,0.4483795918367347,0.623,0.377,False,
nj_delivery_reliability_annual,ge,0.451265306122449,0.619,0.381,False,
nj_delivery_reliability_annual,ge,0.45415102040816324,0.613,0.387,False,
nj_delivery_reliability_annual,ge,0.45703673469387757,0.607,0.393,False,
nj_delivery_reliability_annual,ge,0.45992244897959184,0.598,0.402,False,
nj_delivery_reliability_annual,ge,0.46280816326530616,0.594,0.406,False,
nj_delivery_reliability_annual,ge,0.46569387755102043,0.584,0.416,False,
nj_delivery_reliability_annual,ge,0.4685795918367347,0.574,0.426,False,
nj_delivery_reliability_annual,ge,0.47146530612244897,0.567,0.433,False,
nj_delivery_reliability_annual,ge,0.47435102040816324,0.556,0.444,False,
nj_delivery_reliability_annual,ge,0.4772367346938775,0.55,0.45,False,
nj_delivery_reliability_annual,ge,0.4801224489795919,0.54,0.46,False,
nj_delivery_reliability_annual,ge,0.48300816326530616,0.536,0.464,False,
nj_delivery_reliability_annual,ge,0.4858938775510204,0.528,0.472,False,
nj_delivery_reliability_annual,ge,0.4887795918367347,0.524,0.476,False,
nj_delivery_reliability_annual,ge,0.49166530612244896,0.516,0.484,False,
nj_delivery_reliability_annual,ge,0.49455102040816323,0.512,0.488,False,
nj_delivery_reliability_annual,ge,0.4974367346938775,0.506,0.494,False,
nj_delivery_reliability_annual,ge,0.5,0.5,0.5,False,sow_p50
nj_delivery_reliability_annual,ge,0.5003224489795919,0.5,0.5,False,
nj_delivery_reliability_annual,ge,0.5032081632653062,0.492,0.508,False,
nj_delivery_reliability_annual,ge,0.5060938775510204,0.486,0.514,False,
nj_delivery_reliability_annual,ge,0.5089795918367347,0.477,0.523,False,
nj_delivery_reliability_annual,ge,0.511865306122449,0.469,0.531,False,
nj_delivery_reliability_annual,ge,0.5147510204081632,0.461,0.539,False,
nj_delivery_reliability_annual,ge,0.5176367346938776,0.455,0.545,False,
nj_delivery_reliability_annual,ge,0.5205224489795919,0.454,0.546,False,
nj_delivery_reliability_annual,ge,0.5234081632653061,0.444,0.556,False,
nj_delivery_reliability_annual,ge,0.5262938775510204,0.438,0.562,False,
nj_delivery_reliability_annual,ge,0.5291795918367347,0.432,0.568,False,
nj_delivery_reliability_annual,ge,0.532065306122449,0.43,0.57,False,
nj_delivery_reliability_annual,ge,0.5349510204081632,0.419,0.581,False,
nj_delivery_reliability_annual,ge,0.5378367346938776,0.412,0.588,False,
nj_delivery_reliability_annual,ge,0.5407224489795919,0.408,0.592,False,
nj_delivery_reliability_annual,ge,0.5436081632653061,0.404,0.596,False,
nj_delivery_reliability_annual,ge,0.5464938775510204,0.4,0.6,False,
nj_delivery_reliability_annual,ge,0.5493795918367347,0.398,0.602,False,
nj_delivery_reliability_annual,ge,0.552265306122449,0.392,0.608,False,
nj_delivery_reliability_annual,ge,0.5551510204081632,0.382,0.618,False,
nj_delivery_reliability_annual,ge,0.5580367346938776,0.371,0.629,False,
nj_delivery_reliability_annual,ge,0.5609224489795919,0.363,0.637,False,
nj_delivery_reliability_annual,ge,0.5638081632653061,0.36,0.64,False,
nj_delivery_reliability_annual,ge,0.5666938775510204,0.35,0.65,False,
nj_delivery_reliability_annual,ge,0.5695795918367347,0.337,0.663,False,
nj_delivery_reliability_annual,ge,0.572465306122449,0.327,0.673,False,
nj_delivery_reliability_annual,ge,0.5753510204081633,0.318,0.682,False,
nj_delivery_reliability_annual,ge,0.5782367346938776,0.311,0.689,False,
nj_delivery_reliability_annual,ge,0.5811224489795919,0.305,0.695,False,
nj_delivery_reliability_annual,ge,0.5840081632653061,0.297,0.703,False,
nj_delivery_reliability_annual,ge,0.5868938775510204,0.289,0.711,False,
nj_delivery_reliability_annual,ge,0.5897795918367347,0.283,0.717,False,
nj_delivery_reliability_annual,ge,0.5926653061224489,0.279,0.721,False,
nj_delivery_reliability_annual,ge,0.5955510204081633,0.273,0.727,False,
nj_delivery_reliability_annual,ge,0.5984367346938776,0.266,0.734,False,
nj_delivery_reliability_annual,ge,0.6013224489795919,0.26,0.74,False,
nj_delivery_reliability_annual,ge,0.6042081632653061,0.256,0.744,False,
nj_delivery_reliability_annual,ge,0.6070938775510204,0.248,0.752,False,
nj_delivery_reliability_annual,ge,0.6099795918367347,0.237,0.763,False,
nj_delivery_reliability_annual,ge,0.6128653061224489,0.231,0.769,False,
nj_delivery_reliability_annual,ge,0.6157510204081633,0.223,0.777,False,
nj_delivery_reliability_annual,ge,0.6186367346938776,0.218,0.782,False,
nj_delivery_reliability_annual,ge,0.6215224489795919,0.209,0.791,False,
nj_delivery_reliability_annual,ge,0.6244081632653061,0.2,0.8,False,
nj_delivery_reliability_annual,ge,0.6272938775510204,0.191,0.809,False,
nj_delivery_reliability_annual,ge,0.6301795918367347,0.188,0.812,False,
nj_delivery_reliability_annual,ge,0.6330653061224489,0.181,0.819,False,
nj_delivery_reliability_annual,ge,0.6359510204081633,0.176,0.824,False,
nj_delivery_reliability_annual,ge,0.6388367346938776,0.17,0.83,False,
nj_delivery_reliability_annual,ge,0.6417224489795919,0.158,0.842,False,
nj_delivery_reliability_annual,ge,0.6446081632653061,0.149,0.851,False,
nj_delivery_reliability_annual,ge,0.6474938775510204,0.143,0.857,False,
nj_delivery_reliability_annual,ge,0.6503795918367347,0.139,0.861,False,
nj_delivery_reliability_annual,ge,0.653265306122449,0.136,0.864,False,
nj_delivery_reliability_annual,ge,0.6561510204081633,0.128,0.872,False,
nj_delivery_reliability_annual,ge,0.6590367346938776,0.12,0.88,False,
nj_delivery_reliability_annual,ge,0.6619224489795918,0.115,0.885,False,
nj_delivery_reliability_annual,ge,0.6648081632653061,0.11,0.89,False,
nj_delivery_reliability_annual,ge,0.6676938775510204,0.108,0.892,False,
nj_delivery_reliability_annual,ge,0.6705795918367347,0.102,0.898,False,
nj_delivery_reliability_annual,ge,0.6719183673469388,0.1,0.9,False,sow_p90
nj_delivery_reliability_annual,ge,0.673465306122449,0.099,0.901,False,
nj_delivery_reliability_annual,ge,0.6763510204081633,0.095,0.905,False,
nj_delivery_reliability_annual,ge,0.6792367346938776,0.089,0.911,False,
nj_delivery_reliability_annual,ge,0.6821224489795918,0.085,0.915,False,
nj_delivery_reliability_annual,ge,0.6850081632653061,0.081,0.919,False,
nj_delivery_reliability_annual,ge,0.6878938775510204,0.079,0.921,False,
nj_delivery_reliability_annual,ge,0.6907795918367347,0.076,0.924,False,
nj_delivery_reliability_annual,ge,0.693665306122449,0.073,0.927,False,
nj_delivery_reliability_annual,ge,0.6965510204081633,0.071,0.929,False,
nj_delivery_reliability_annual,ge,0.6994367346938776,0.066,0.934,False,
nj_delivery_reliability_annual,ge,0.7023224489795918,0.062,0.938,False,
nj_delivery_reliability_annual,ge,0.7052081632653061,0.058,0.942,False,
nj_delivery_reliability_annual,ge,0.7080938775510204,0.056,0.944,False,
nj_delivery_reliability_annual,ge,0.7109795918367346,0.054,0.946,False,
nj_delivery_reliability_annual,ge,0.713865306122449,0.05,0.95,False,
nj_delivery_reliability_annual,ge,0.7167510204081633,0.045,0.955,False,
nj_delivery_reliability_annual,ge,0.7196367346938776,0.042,0.958,False,
nj_delivery_reliability_annual,ge,0.7225224489795918,0.039,0.961,False,
nj_delivery_reliability_annual,ge,0.7254081632653061,0.036,0.964,False,
nj_delivery_reliability_annual,ge,0.7282938775510204,0.032,0.968,False,
nj_delivery_reliability_annual,ge,0.7311795918367346,0.029,0.971,False,
nj_delivery_reliability_annual,ge,0.7340653061224489,0.025,0.975,False,
nj_delivery_reliability_annual,ge,0.7368421052631579,0.02,0.98,False,historic_anchor
nj_delivery_reliability_annual,ge,0.7369510204081633,0.02,0.98,False,
nj_delivery_reliability_annual,ge,0.7398367346938776,0.02,0.98,False,
nj_delivery_reliability_annual,ge,0.74,0.02,0.98,True,current
nj_delivery_reliability_annual,ge,0.7427224489795918,0.019,0.981,False,
nj_delivery_reliability_annual,ge,0.7456081632653061,0.018,0.982,False,
nj_delivery_reliability_annual,ge,0.7484938775510204,0.014,0.986,False,
nj_delivery_reliability_annual,ge,0.7513795918367346,0.013,0.987,False,
nj_delivery_reliability_annual,ge,0.7542653061224489,0.012,0.988,False,
nj_delivery_reliability_annual,ge,0.7571510204081633,0.011,0.989,False,
nj_delivery_reliability_annual,ge,0.7600367346938776,0.01,0.99,False,
nj_delivery_reliability_annual,ge,0.7629224489795918,0.01,0.99,False,
nj_delivery_reliability_annual,ge,0.7658081632653061,0.01,0.99,False,
nj_delivery_reliability_annual,ge,0.7686938775510204,0.009,0.991,False,
nj_delivery_reliability_annual,ge,0.7715795918367346,0.009,0.991,False,
nj_delivery_reliability_annual,ge,0.7744653061224489,0.008,0.992,False,
nj_delivery_reliability_annual,ge,0.7773510204081633,0.007,0.993,False,
nj_delivery_reliability_annual,ge,0.7802367346938776,0.007,0.993,False,
nj_delivery_reliability_annual,ge,0.7831224489795918,0.004,0.996,False,
nj_delivery_reliability_annual,ge,0.7860081632653061,0.003,0.997,False,
nj_delivery_reliability_annual,ge,0.7888938775510204,0.002,0.998,False,
nj_delivery_reliability_annual,ge,0.7917795918367346,0.002,0.998,False,
nj_delivery_reliability_annual,ge,0.794665306122449,0.001,0.999,False,
nj_delivery_reliability_annual,ge,0.7975510204081633,0.001,0.999,False,
